Post.code;Totaal.2020;Koopwoning.2020;Huurwoning.2020;adressen/km2.2020
Code;x1;%;%;adressen/km2
1011;9705;30;70;7039
1012;8600;20;80;8517
1013;21395;30;70;6436
1014;2175;40;60;2974
1015;14865;30;70;11029
1016;10980;30;70;11371
1017;12730;40;60;9425
1018;21110;30;70;6916
1019;18980;40;60;4310
1021;7040;20;80;2833
1022;3445;40;60;2515
1023;4690;30;70;2571
1024;13190;30;70;2595
1025;15620;30;70;2883
1026;535;80;20;101
1027;535;70;30;172
1028;615;90;10;41
1031;6555;10;90;3142
1032;5915;30;70;2898
1033;12725;20;80;2206
1034;14970;30;70;2513
1035;10735;50;50;1996
1036;2540;70;30;2638
1037;140;-99997;-99997;313
1041;15;-99997;60;99
1042;25;-99997;-99997;122
1043;725;-99997;100;1947
1045;15;-99997;-99997;51
1046;80;-99997;-99997;293
1047;45;-99997;-99997;85
1051;13320;30;70;8916
1052;12305;30;70;11497
1053;16630;30;70;11598
1054;17135;40;60;9855
1055;21180;30;70;6917
1056;20385;30;70;9936
1057;17530;20;80;10690
1058;15955;30;60;8094
1059;6580;40;60;6026
1060;10060;70;30;3142
1061;15885;20;80;5700
1062;13570;10;80;5339
1063;12890;30;70;3824
1064;17120;20;80;3920
1065;12250;20;80;4213
1066;18230;40;60;2901
1067;20200;30;70;2708
1068;16680;30;70;3718
1069;26345;30;70;3977
1071;12620;40;60;7809
1072;13730;20;70;10051
1073;13360;20;80;11185
1074;8355;20;80;10779
1075;10550;30;70;7638
1076;11415;20;80;5096
1077;9785;60;40;5233
1078;14765;30;70;8560
1079;14680;20;80;6042
1081;5320;40;60;2642
1082;12115;30;60;4070
1083;7760;30;70;3156
1086;4255;50;40;1141
1087;19755;50;50;1800
1091;16980;30;70;8713
1092;9025;30;70;8061
1093;10225;30;70;8641
1094;12530;30;70;8206
1095;14605;20;80;4518
1096;5075;10;90;2923
1097;14880;20;80;4690
1098;15790;40;60;4796
1101;120;-99997;-99997;1480
1102;24935;20;80;3351
1103;14275;40;60;3513
1104;15495;30;70;3222
1105;625;0;100;1511
1106;18080;30;70;2418
1107;11635;30;70;2291
1108;3035;40;60;2019
1109;1620;60;40;452
1111;14495;50;50;2449
1112;12690;30;70;3316
1113;3590;40;60;1244
1114;65;-99997;-99997;1359
1115;5050;40;60;2055
1118;55;-99997;-99997;73
1119;25;-99997;-99997;407
1121;10245;60;30;1150
1127;825;80;20;93
1131;8960;70;30;1730
1132;13455;90;10;1487
1135;7240;70;30;1243
1141;9585;70;30;991
1145;330;80;20;148
1151;2770;70;30;293
1153;315;90;10;50
1154;135;90;10;56
1156;1770;70;30;301
1161;7890;70;30;1074
1165;2610;70;30;814
1171;12930;70;30;1688
1175;835;90;10;478
1181;20740;60;40;3257
1182;3885;50;50;1583
1183;13785;40;60;2736
1184;615;70;30;570
1185;11920;40;60;2877
1186;14360;30;70;2492
1187;18550;60;40;1539
1188;7325;50;50;2044
1189;500;50;50;105
1191;8915;70;30;903
1211;9765;40;60;3954
1212;3600;30;70;2084
1213;6975;80;20;2294
1214;7635;50;50;3346
1215;10165;70;30;3024
1216;8915;50;50;1935
1217;7610;70;30;2069
1218;4150;60;40;819
1221;9180;50;50;3919
1222;11060;50;50;2246
1223;11770;50;50;2751
1231;9020;70;30;597
1241;6760;70;30;883
1243;1340;60;40;547
1244;1530;80;20;206
1251;10925;70;30;1095
1252;350;60;30;971
1261;10635;70;30;1066
1262;895;90;10;1246
1271;7875;60;40;1694
1272;6300;80;20;1095
1273;8905;50;50;2375
1274;6555;50;50;2307
1275;2025;50;50;2574
1276;7495;50;50;2419
1277;2115;80;20;1615
1309;40;90;-99997;115
1311;4665;70;30;1742
1312;7015;70;30;1759
1313;4345;70;30;1208
1314;5945;40;60;2008
1315;4145;30;70;2470
1316;4100;90;10;1294
1317;4030;70;30;1025
1318;9840;60;40;1719
1319;7165;80;20;622
1321;9770;70;30;1571
1323;6360;70;30;2320
1324;10510;50;50;2084
1325;10540;60;40;1517
1326;11415;70;30;1869
1328;9960;70;30;1694
1331;190;70;30;81
1332;5;-99997;-99997;234
1333;12545;60;40;1610
1334;2040;20;70;2329
1335;12375;70;30;1872
1336;8655;80;20;1155
1338;9760;70;30;1816
1339;11360;70;30;1891
1341;2145;80;20;248
1343;1245;100;0;179
1349;1585;90;10;97
1351;2030;90;10;1174
1352;1690;80;30;1572
1353;4715;30;70;1598
1354;3000;30;70;2021
1355;3000;50;50;1532
1356;2705;60;40;1079
1357;3500;60;40;1407
1358;580;100;0;129
1359;2135;90;10;671
1361;2055;50;50;861
1363;14700;70;30;1445
1381;4990;50;40;1755
1382;10140;50;50;1957
1383;3570;70;30;1159
1384;1040;100;0;1591
1391;8105;70;30;862
1393;1565;60;40;213
1394;5500;70;30;377
1396;1430;70;30;172
1398;3585;60;40;479
1399;3075;70;30;448
1401;4890;70;30;2718
1402;9630;60;40;3006
1403;9350;50;50;1915
1404;3490;50;50;3094
1405;2940;80;20;2260
1406;3475;70;30;2251
1411;10040;60;40;957
1412;7580;80;20;1678
1421;6070;50;50;1691
1422;13255;60;40;1663
1423;5660;70;30;1187
1424;4490;70;30;541
1426;865;80;20;144
1427;1020;70;30;944
1428;110;100;-99997;123
1431;12625;60;40;1014
1432;9960;70;30;894
1433;9270;70;30;829
1435;4230;60;40;461
1436;500;80;20;677
1437;45;30;70;187
1438;175;90;10;203
1441;14545;60;40;2627
1442;6815;50;50;2626
1443;7460;30;70;2970
1444;6690;60;40;1679
1445;9230;50;50;2315
1446;5060;60;40;1450
1447;12480;70;30;1897
1448;18970;70;30;1932
1451;410;80;20;98
1452;1815;80;20;236
1454;540;80;20;66
1456;1830;80;20;174
1458;180;80;20;14
1461;3630;80;20;1061
1462;5000;70;30;514
1463;620;90;10;39
1464;770;80;10;52
1471;740;80;20;314
1472;715;80;20;65
1473;805;80;20;97
1474;3340;80;20;389
1475;535;80;20;51
1476;115;90;10;20
1477;175;90;10;30
1481;115;80;20;125
1482;150;90;-99997;20
1483;4050;70;30;568
1484;890;80;20;428
1485;90;90;-99997;81
1486;755;90;10;113
1487;150;90;10;102
1488;210;80;20;66
1489;160;100;-99997;31
1501;6505;50;50;3722
1502;8355;40;60;3685
1503;11380;40;60;2616
1504;8615;30;70;2212
1505;6580;40;60;2153
1506;12915;60;40;3021
1507;13240;70;30;1841
1508;4700;50;50;1837
1509;6530;60;40;965
1511;9735;70;30;1066
1521;11305;50;50;1700
1525;590;60;40;351
1531;13055;60;40;1780
1534;495;80;20;241
1536;325;90;10;76
1541;11275;60;40;1988
1544;8645;50;50;1372
1546;710;70;30;146
1551;4865;80;20;335
1561;8115;50;50;2281
1562;9185;60;40;1725
1566;12995;70;30;906
1567;10965;80;20;1649
1601;7435;60;40;1359
1602;11155;60;40;1418
1606;4320;70;30;416
1607;1515;70;30;220
1608;1370;80;20;86
1609;105;90;-99997;25
1611;10210;70;30;1240
1613;9320;70;30;1146
1614;2200;80;20;605
1616;8255;70;30;843
1617;1815;80;20;191
1619;6880;70;30;371
1621;5525;50;50;1998
1622;7640;50;50;1040
1623;2535;60;40;1796
1624;5625;60;40;2255
1625;9640;60;40;1820
1627;15;-99997;-99997;509
1628;20725;60;40;1889
1631;445;90;10;45
1633;3475;80;20;596
1634;440;70;30;86
1636;1260;70;30;173
1641;935;70;30;159
1642;45;90;-99997;140
1643;465;90;10;108
1645;2845;80;20;284
1646;65;80;20;110
1647;2575;80;20;219
1648;3475;80;20;641
1652;535;90;10;49
1654;720;80;20;117
1655;945;80;20;132
1657;2075;70;30;304
1658;170;90;10;32
1661;445;90;10;60
1662;320;70;30;75
1663;110;90;-99997;70
1671;8590;60;40;1003
1674;1955;60;40;270
1676;1105;70;20;109
1678;865;80;10;148
1679;2320;70;30;309
1681;265;90;10;139
1682;210;90;10;68
1683;210;90;10;126
1684;425;80;20;98
1685;470;80;20;498
1686;120;90;10;392
1687;6330;80;20;576
1688;2455;70;30;297
1689;17345;70;30;1293
1691;675;80;20;66
1692;30;80;-99997;23
1693;8175;70;30;593
1695;4200;70;30;1658
1696;1505;80;20;286
1697;835;90;10;141
1701;8895;80;20;1459
1702;8600;60;40;1993
1703;12535;60;40;2176
1704;8680;80;20;918
1705;16845;70;30;1752
1706;2015;80;20;649
1711;1595;80;20;214
1713;5910;80;20;628
1715;4305;80;20;607
1716;2200;70;30;667
1718;3975;80;20;477
1719;480;70;30;51
1721;6135;70;30;830
1722;6085;80;20;1099
1723;5750;70;30;1150
1724;3925;80;20;538
1731;3400;70;30;438
1732;775;80;20;73
1733;3330;70;20;383
1734;400;90;10;47
1735;2165;80;20;233
1736;395;90;10;152
1738;2665;80;20;289
1741;12430;60;40;1589
1742;6530;70;30;984
1744;1875;80;20;127
1746;1640;80;20;300
1747;3775;70;30;406
1749;6100;70;30;515
1751;2080;70;30;176
1752;735;90;10;132
1753;620;70;30;255
1754;835;80;20;58
1755;1655;70;30;244
1756;2425;70;30;275
1757;710;80;20;108
1759;2380;70;30;352
1761;8355;60;40;717
1764;3775;80;20;215
1766;2270;70;30;203
1767;1030;70;30;145
1768;920;80;20;69
1769;190;90;10;35
1771;5930;70;30;592
1773;590;80;20;94
1774;2130;70;30;151
1775;4250;70;30;458
1777;5145;60;40;560
1778;920;80;20;108
1779;2455;70;30;381
1781;9050;50;50;2321
1782;10680;60;40;2414
1783;2630;40;60;1415
1784;9380;40;60;1516
1785;9180;40;60;1392
1786;160;90;10;168
1787;2665;70;30;646
1788;11970;80;20;1383
1789;580;90;10;334
1791;7045;60;40;876
1792;1330;80;20;203
1793;365;80;20;40
1794;1310;80;20;141
1795;1155;80;20;144
1796;1365;60;30;382
1797;1000;60;40;74
1811;5185;40;60;4043
1812;220;80;20;977
1813;8630;40;60;2573
1814;9505;50;50;3282
1815;7200;70;30;3221
1816;8420;50;50;2145
1817;3750;70;30;1766
1821;1635;50;50;2820
1822;5375;80;20;1408
1823;7080;60;40;2830
1824;7570;50;40;2178
1825;9260;60;40;2102
1826;6460;70;30;2428
1827;10600;60;40;1953
1829;4045;70;30;1210
1831;2495;60;40;1197
1832;250;90;10;57
1834;6025;80;20;969
1841;1995;70;30;219
1842;630;80;20;116
1843;690;80;20;75
1844;245;90;10;20
1846;400;90;10;38
1847;230;90;10;45
1851;12775;70;20;1256
1852;10435;70;30;1457
1853;705;60;40;1515
1861;6385;70;30;1100
1862;6185;60;40;1129
1865;335;70;30;159
1871;4650;70;30;431
1873;1465;70;30;365
1901;14625;70;30;1657
1902;8675;70;30;1750
1906;7445;80;20;791
1911;13665;70;30;1103
1921;5075;80;20;522
1931;4560;60;40;1201
1934;3665;80;20;473
1935;2590;80;20;403
1941;3460;50;50;2866
1942;2350;70;30;2806
1943;5025;70;30;2649
1944;7180;50;50;3206
1945;7005;40;60;3522
1946;4545;30;70;3154
1947;3685;50;50;3156
1948;6205;70;30;1555
1949;2170;60;40;454
1951;5315;40;60;1012
1961;1220;40;60;2814
1962;7395;40;60;2384
1963;5500;70;30;1587
1964;7125;60;40;2527
1965;6075;80;20;3075
1966;5105;40;60;3010
1967;5250;70;30;1479
1968;340;70;30;325
1969;1170;90;10;1133
1971;8925;60;40;2301
1972;8230;40;60;2931
1973;5735;40;60;2850
1974;6125;40;60;1685
1975;2775;30;70;1940
1976;335;50;50;1099
1981;2040;90;10;683
1985;3140;80;20;869
1991;13275;70;30;1953
1992;2090;70;30;1365
2011;13975;40;60;5520
2012;13055;60;40;3856
2013;8335;70;30;4588
2014;8290;70;30;2704
2015;5770;70;30;2056
2019;175;60;40;5588
2021;9190;50;50;3882
2022;9060;70;30;3421
2023;13175;70;30;3776
2024;9105;80;20;3159
2025;10015;50;50;2656
2026;5690;60;40;2340
2031;1750;60;40;2285
2032;8060;40;60;4083
2033;12320;30;70;3056
2034;10175;40;60;3458
2035;7620;40;60;3010
2036;7715;60;40;2957
2037;8795;20;80;3327
2041;7725;40;50;1796
2042;8360;60;40;2017
2051;4560;80;20;1677
2061;6675;60;40;1279
2063;630;60;40;437
2064;3325;70;30;415
2065;330;80;20;117
2071;7240;80;20;1644
2082;3330;70;30;1309
2101;7625;60;40;2381
2102;5340;80;20;2137
2103;3590;70;30;1441
2104;3690;50;50;736
2105;3865;70;30;1311
2106;3125;90;10;1745
2111;4830;80;10;871
2114;2175;60;40;429
2116;1030;70;30;314
2121;5335;70;30;816
2131;10870;70;30;2151
2132;13040;50;50;1874
2133;7850;70;30;2297
2134;28495;60;30;1768
2135;16410;70;30;2062
2136;1990;90;10;506
2141;4865;80;20;634
2142;1035;90;10;461
2143;140;60;40;68
2144;985;90;10;1108
2151;15825;70;30;1734
2152;12440;70;30;1514
2153;3245;60;40;1012
2154;330;80;20;53
2155;55;90;-99997;286
2156;370;70;30;413
2157;1190;70;30;109
2158;475;80;20;141
2159;480;60;40;141
2161;12415;60;40;1767
2162;7670;60;40;1422
2163;2870;70;30;1591
2165;3420;70;30;1196
2171;10020;60;40;1650
2172;5745;60;40;1705
2181;9620;60;40;1717
2182;12585;70;30;1427
2191;2180;70;30;292
2201;13615;60;40;1756
2202;7965;60;30;1573
2203;4190;70;30;1784
2204;835;70;30;261
2211;14575;60;40;1202
2212;145;100;-99997;455
2215;16145;70;30;1416
2216;720;50;50;1092
2221;13225;60;40;2344
2222;15;-99997;-99997;1527
2223;6020;60;40;1944
2224;9560;50;50;2588
2225;14135;70;30;2334
2231;16340;70;30;2024
2232;310;60;40;1433
2235;6145;70;30;1181
2241;10165;50;50;1874
2242;9140;50;40;1699
2243;2925;70;20;370
2244;1985;80;10;484
2245;2025;50;50;449
2251;11395;60;40;1731
2252;5245;70;30;1677
2253;8100;60;40;2204
2254;855;80;20;1234
2261;4925;60;40;2180
2262;3195;40;60;2867
2263;5935;40;60;2443
2264;8735;60;40;2912
2265;4450;60;40;2465
2266;6525;50;50;1336
2267;410;100;0;1275
2271;7260;70;30;2355
2272;8525;60;40;2769
2273;10030;40;60;4076
2274;11690;60;40;3888
2275;4850;80;20;2498
2281;4700;90;10;3988
2282;10495;50;50;3981
2283;5775;50;50;2985
2284;4740;30;70;3492
2285;8300;50;50;3178
2286;11820;50;50;2601
2287;4255;30;70;2960
2288;2565;60;40;2024
2289;1800;70;30;1467
2291;13450;70;30;2248
2292;2985;70;30;2078
2295;3815;70;30;587
2311;11025;30;60;5375
2312;14350;20;80;5499
2313;12520;60;40;4094
2314;6245;60;40;2703
2315;8490;30;70;4462
2316;10510;40;60;4524
2317;11000;60;40;2530
2318;3335;80;20;2049
2321;10940;30;70;3682
2322;205;60;40;631
2323;150;90;10;1247
2324;9930;50;50;3287
2331;10970;60;40;2146
2332;10135;40;60;2935
2333;2790;30;70;2139
2334;2500;70;30;2039
2341;10045;70;30;1845
2342;3395;80;20;1152
2343;11400;70;30;1805
2351;5275;80;20;1596
2352;8400;60;40;3169
2353;13380;60;40;2171
2355;1700;70;30;203
2361;4635;60;40;751
2362;175;70;30;70
2371;8760;60;30;966
2374;730;70;30;179
2375;1670;60;40;216
2376;660;80;20;372
2377;3785;60;40;817
2381;5520;70;20;528
2382;3005;70;30;1116
2391;5970;70;30;481
2394;5415;70;30;824
2396;4115;70;30;806
2401;9360;60;40;1939
2402;13645;50;50;3043
2403;10265;60;40;2187
2404;4715;50;50;2055
2405;8000;60;40;2845
2406;9340;70;30;2570
2407;840;90;10;238
2408;17420;70;30;2009
2409;45;80;-99997;109
2411;17450;70;30;1563
2412;1500;80;20;914
2415;1790;80;20;198
2421;9405;70;30;779
2431;1675;80;20;196
2432;185;90;10;69
2435;2930;70;30;215
2441;4285;70;30;396
2445;1205;70;30;102
2451;4640;70;30;541
2461;9425;70;30;452
2465;1230;70;30;163
2471;1855;60;40;217
2481;3640;70;30;470
2491;260;100;-99997;1282
2492;12525;70;30;1465
2493;8235;70;30;1460
2495;170;90;-99997;1304
2496;11130;50;50;1757
2497;10360;60;40;1680
2498;5830;60;40;1085
2511;4640;20;80;6703
2512;14255;20;80;8471
2513;8035;30;70;7747
2514;3645;40;60;4985
2515;12985;10;80;7249
2516;11355;10;90;5245
2517;10280;50;50;5938
2518;11105;30;70;6958
2521;10845;10;90;7137
2522;12795;40;60;6418
2523;5665;50;50;5621
2524;6870;40;60;4629
2525;15750;30;70;7416
2526;13350;20;80;8334
2531;9065;30;70;4546
2532;6025;10;90;3956
2533;7510;10;90;4287
2541;8210;20;80;4197
2542;10630;20;80;3270
2543;6665;20;80;3637
2544;12375;30;70;3389
2545;12040;40;60;4566
2546;6135;70;30;5541
2547;7455;50;50;6108
2548;22360;60;40;2569
2551;11125;40;60;4516
2552;16450;50;50;4256
2553;9520;50;50;2348
2554;1890;50;50;1597
2555;9120;50;50;3784
2561;5515;50;50;8011
2562;11155;30;70;8637
2563;10435;50;50;7675
2564;11560;70;30;5281
2565;12180;70;30;5436
2566;6555;80;20;3194
2571;10770;20;80;8400
2572;9805;40;60;7511
2573;10625;50;50;7459
2574;7290;60;40;7402
2581;3140;80;20;3988
2582;8985;60;40;4261
2583;11490;40;60;3131
2584;6975;40;60;4263
2585;6645;50;50;3330
2586;7965;60;40;3701
2587;8335;60;40;2766
2591;7300;40;60;2897
2592;6730;30;70;3252
2593;8595;50;50;4092
2594;2000;50;40;3176
2595;8660;40;60;4538
2596;7740;60;40;2649
2597;8605;70;30;1573
2611;12440;40;60;4574
2612;9535;40;60;2731
2613;13090;50;50;4534
2614;12620;50;50;3112
2616;100;80;20;1467
2622;8005;50;50;2234
2623;6025;50;50;2152
2624;13490;30;70;4355
2625;13650;30;70;3591
2626;60;100;-99997;1250
2627;1245;60;40;3681
2628;13010;20;80;2783
2629;325;60;40;903
2631;15300;70;30;1764
2632;3740;70;30;1957
2635;8245;80;20;2331
2636;4475;70;30;448
2641;14300;70;30;1349
2642;8210;80;20;1546
2643;4615;40;60;1439
2645;9140;80;20;1240
2651;18540;70;30;1313
2652;13070;70;30;1447
2661;13350;80;20;1440
2662;5400;70;30;1538
2665;12015;70;30;980
2671;13090;60;40;1935
2672;5840;70;30;1562
2673;3025;80;20;1503
2675;7595;70;30;772
2676;4335;70;30;503
2678;12520;70;30;1030
2681;13980;70;30;1336
2684;690;20;80;1363
2685;6950;60;40;863
2691;14040;70;30;1470
2692;3785;70;30;1532
2693;900;70;30;1317
2694;3380;80;20;1606
2711;4515;20;80;3708
2712;5270;70;30;2660
2713;6420;50;50;3428
2715;5635;40;60;3536
2716;10030;50;50;2628
2717;7675;40;60;2410
2718;8890;70;30;1723
2719;11670;70;30;1677
2721;10975;60;40;1710
2722;4950;30;70;2882
2723;3845;60;40;2521
2724;7165;60;40;3197
2725;5915;70;30;2131
2726;6165;50;50;2941
2727;5235;60;40;2743
2728;8605;70;30;1871
2729;12310;60;40;2148
2731;3570;70;30;802
2735;80;100;-99997;96
2741;11610;60;40;1606
2742;10715;60;40;1674
2743;6960;70;30;1301
2751;4600;70;30;536
2752;360;90;10;239
2761;8405;70;30;731
2771;16130;60;40;889
2801;8350;40;60;3580
2802;9710;50;50;2378
2803;9530;50;50;2259
2804;12190;60;40;2159
2805;10785;60;40;2848
2806;10000;60;40;3120
2807;11000;60;40;1541
2808;430;80;20;1680
2809;1435;70;30;870
2811;10540;70;30;840
2821;5270;70;30;430
2825;1760;80;20;125
2831;2595;60;40;981
2841;8740;60;40;1074
2851;4340;70;30;491
2855;640;70;30;56
2861;6970;70;30;647
2865;1705;60;40;430
2871;12005;60;40;1190
2872;1065;90;10;549
2901;9515;80;20;1953
2902;8305;60;40;2547
2903;8585;40;60;2842
2904;8085;60;40;2375
2905;6625;30;70;2341
2906;5630;40;60;2309
2907;14070;50;50;2176
2908;3200;50;50;2029
2909;3085;70;30;1339
2911;6700;70;30;1276
2912;6700;60;40;1795
2913;510;80;20;656
2914;7870;70;30;1643
2921;2320;90;10;1480
2922;7055;50;50;2440
2923;6235;60;40;2081
2924;4210;60;40;1930
2925;7025;60;40;1682
2926;2685;70;30;1524
2931;6480;60;40;886
2935;5785;80;20;478
2941;7700;70;30;953
2951;10530;60;40;1822
2952;1000;80;20;826
2953;5965;60;40;1198
2954;2670;80;20;1639
2957;8400;60;40;819
2959;2490;70;30;233
2961;820;90;10;607
2964;4245;70;30;482
2965;1415;60;40;413
2967;1660;60;40;310
2968;125;90;-99997;50
2969;2230;70;20;232
2971;2865;70;30;287
2973;1205;70;30;193
2974;1305;70;30;157
2975;960;70;30;69
2977;925;80;20;85
2981;3160;50;50;2251
2982;6375;40;60;1792
2983;9250;70;30;1458
2984;3270;90;10;1623
2985;4740;60;40;2050
2986;8175;50;50;1813
2987;7670;50;50;1969
2988;2735;80;20;403
2989;810;80;20;886
2991;12955;70;30;1561
2992;14690;70;30;1807
2993;14295;70;30;1712
2994;6775;70;30;1509
2995;3785;70;30;525
3011;16980;30;70;6434
3012;5665;20;80;6430
3013;1030;50;50;7068
3014;7910;10;90;6584
3015;2420;40;60;5847
3016;2090;50;50;3671
3021;12020;30;70;6903
3022;10085;30;70;6035
3023;9445;30;70;7381
3024;9280;30;70;4412
3025;7145;20;80;5531
3026;7365;10;90;6512
3027;10440;30;70;4898
3028;7795;40;60;3652
3029;3925;10;90;3398
3031;8285;20;80;7802
3032;6480;30;70;8220
3033;4685;30;70;7242
3034;11595;10;90;6013
3035;6835;20;80;8097
3036;7960;20;80;6433
3037;7825;40;60;6639
3038;8080;30;70;5908
3039;10415;60;40;5188
3041;195;-99997;-99997;2112
3042;8055;30;70;1932
3043;7215;60;40;1777
3044;125;60;40;1477
3045;3770;80;20;913
3046;340;80;10;58
3047;70;80;20;510
3051;7875;70;30;3159
3052;6550;30;70;2765
3053;10455;40;60;2413
3054;7925;50;50;2086
3055;8250;70;30;1703
3056;3440;80;20;881
3059;12785;80;20;1154
3061;16070;30;70;5706
3062;8315;50;50;3139
3063;10225;30;60;3530
3064;1640;70;30;1488
3065;8300;60;40;1981
3066;10375;40;60;2935
3067;21025;40;60;3297
3068;22860;40;60;2901
3069;18980;40;60;2637
3071;19700;30;70;4501
3072;16015;20;80;4669
3073;14255;20;80;6348
3074;12050;30;70;4768
3075;13755;10;90;3990
3076;14240;30;70;2594
3077;18255;50;50;2205
3078;12860;30;70;2647
3079;16010;40;60;2763
3081;12605;20;80;5814
3082;11990;30;60;3672
3083;13900;40;60;5162
3084;2110;20;80;2281
3085;13905;20;80;2659
3086;12240;30;70;2614
3087;1860;30;70;2291
3088;35;60;40;359
3089;1615;30;70;283
3111;4830;50;50;5057
3112;11065;40;50;4381
3113;10;-99997;-99997;3567
3114;6240;50;50;2084
3115;30;60;-99997;987
3116;3260;70;30;3324
3117;9240;50;50;3766
3118;5255;30;70;3284
3119;9940;30;70;3610
3121;3530;70;30;2407
3122;9410;30;70;3051
3123;7390;60;40;2602
3124;8185;90;10;1836
3125;345;70;30;1112
3131;15360;50;50;3527
3132;12560;40;60;2081
3133;1120;30;70;1934
3134;7405;60;40;3210
3135;12820;60;40;2600
3136;10760;30;70;3085
3137;13350;50;50;2447
3138;10;-99997;-99997;1131
3141;6300;50;50;1985
3142;5565;30;70;2406
3143;2465;70;30;2208
3144;6615;50;50;2209
3145;6850;60;40;1813
3146;4960;80;20;1202
3147;460;90;10;1696
3151;10370;40;60;1020
3155;6625;70;30;748
3161;8665;70;30;941
3162;7425;80;20;1116
3171;5965;60;40;1188
3172;970;60;40;653
3176;2570;80;20;974
3181;12515;60;40;1209
3191;9855;60;40;2415
3192;12475;30;70;2149
3193;6290;50;50;1573
3194;6570;60;40;1750
3195;4885;70;30;737
3201;13735;40;60;2725
3202;7135;50;50;1694
3203;3760;40;60;3141
3204;7275;40;60;3238
3205;8405;70;30;2485
3206;10185;50;50;2385
3207;15500;70;30;1666
3208;5990;60;40;1740
3209;1565;70;30;966
3211;1620;60;40;299
3212;535;60;40;177
3214;5740;70;30;731
3216;1265;80;20;150
3218;2510;80;20;417
3221;5190;50;50;1273
3222;4040;60;40;1172
3223;13155;70;30;1465
3224;8305;70;30;1910
3225;8145;60;40;1768
3227;1225;70;30;150
3231;3935;60;40;1048
3232;9480;60;40;1064
3233;7765;70;30;706
3234;560;80;20;107
3235;6400;70;30;544
3237;1805;80;20;244
3238;1875;80;20;249
3241;7460;60;40;1105
3243;1435;70;30;187
3244;2415;60;40;256
3245;7215;60;40;1271
3247;5840;70;30;645
3248;2155;70;30;304
3249;1220;60;40;265
3251;3495;60;40;529
3252;2295;80;20;281
3253;6170;70;30;480
3255;4860;60;40;657
3256;1085;60;40;108
3257;2665;60;40;373
3258;1745;60;40;183
3261;10385;70;30;1224
3262;9420;60;40;1669
3263;4745;80;20;1234
3264;4100;80;20;461
3265;1725;70;30;216
3267;2040;70;30;187
3271;4680;80;20;422
3273;2065;80;20;348
3274;3580;70;30;283
3281;8890;70;30;772
3284;3580;70;30;340
3286;4150;80;20;425
3291;7840;70;30;684
3292;460;70;30;64
3293;455;60;40;73
3295;8905;70;30;977
3297;7115;60;40;847
3299;3250;80;20;361
3311;16390;50;50;3719
3312;11440;70;30;2693
3313;5705;60;40;1362
3314;16100;50;50;3325
3315;18935;70;30;1854
3316;790;80;20;387
3317;14630;40;60;2806
3318;5715;30;70;2481
3319;10545;70;30;1618
3328;16655;80;20;2062
3329;2365;80;20;911
3331;11310;60;40;2698
3332;9780;50;50;2702
3333;7180;50;50;1959
3334;6215;50;50;1597
3335;6400;80;20;1344
3336;70;90;-99997;1217
3341;7860;70;30;1568
3342;6390;80;20;1439
3343;6745;70;30;1973
3344;10205;70;30;2277
3351;9085;60;40;2134
3352;3395;70;30;1549
3353;6100;40;50;2429
3354;2465;80;20;2190
3355;5990;70;30;1855
3356;5105;80;20;944
3361;6555;70;30;1660
3362;11040;50;50;1902
3363;7360;60;40;1172
3364;255;80;20;994
3366;710;80;20;64
3371;12480;60;30;1149
3372;4710;60;40;560
3373;1100;90;10;761
3381;4855;80;20;312
3401;12365;60;40;2031
3402;9575;50;50;1951
3403;2055;90;10;1108
3404;10115;80;20;1664
3405;3630;70;30;282
3411;8115;70;30;485
3412;1165;80;20;102
3413;295;90;10;80
3415;1265;80;20;79
3417;9945;70;30;843
3421;8310;70;30;975
3425;800;90;10;502
3431;8015;50;50;2744
3432;6535;50;50;1785
3433;3490;60;40;1380
3434;8600;60;40;1495
3435;6040;70;30;1881
3436;6435;70;30;2430
3437;13460;70;30;1979
3438;10075;70;30;1823
3439;805;30;40;655
3441;2645;50;50;2116
3442;4300;60;40;2306
3443;7310;50;50;1880
3444;265;90;10;682
3445;4330;60;40;1377
3446;9295;90;10;1194
3447;40;-99997;-99997;939
3448;9090;60;40;1505
3449;670;60;40;1810
3451;11930;70;30;1308
3452;15195;70;30;1695
3453;9250;80;20;1524
3454;12780;70;20;1540
3455;430;70;30;103
3461;3970;80;20;471
3464;400;80;30;43
3465;1925;80;20;192
3466;1665;80;20;172
3467;720;80;20;113
3471;3865;70;30;306
3474;2300;80;20;186
3481;8190;80;20;738
3511;9185;40;60;5525
3512;8555;30;70;5982
3513;6845;30;70;5554
3514;7590;60;40;6092
3515;6025;40;60;5509
3521;6935;50;50;4060
3522;9055;40;50;4572
3523;10320;40;60;4369
3524;11465;40;60;2236
3525;6115;40;60;2995
3526;12320;20;80;3110
3527;11735;30;70;3117
3528;15;-99997;-99997;1047
3531;11570;40;60;4192
3532;7120;50;50;4389
3533;9125;70;30;3172
3534;1315;90;10;2323
3541;7275;40;60;2148
3542;145;70;30;643
3543;11285;50;50;1641
3544;22090;60;40;2126
3545;635;50;50;559
3546;205;90;10;221
3551;6895;40;60;4623
3552;7985;30;70;4583
3553;7145;60;40;3510
3554;7790;40;60;4085
3555;8705;40;60;2138
3561;8950;20;80;3459
3562;7040;20;80;3482
3563;7775;20;80;3683
3564;10070;20;80;2836
3565;50;40;50;1110
