Post.code;Totaal.2021;Koopwoning.2021;Huurwoning.2021;adressen/km2.2021
Code;x1;%;%;adressen/km2
7954;4115;80;20;166
7955;1345;80;20;152
7957;2970;70;30;377
7958;2490;80;20;122
7961;3945;80;20;250
7963;3670;70;30;297
7964;355;70;30;39
7965;120;70;30;33
7966;70;50;50;38
7971;3690;70;30;394
7973;725;60;40;74
7974;200;90;10;52
7975;1430;80;20;139
7981;2515;70;30;247
7983;650;90;10;45
7984;175;100;-99997;70
7985;50;90;-99997;36
7986;265;90;10;17
7991;4165;70;30;235
8011;8620;30;70;3300
8012;7105;50;50;2942
8013;2570;40;60;1294
8014;12500;60;40;1930
8015;3070;70;30;766
8016;7780;70;30;1622
8017;7035;70;30;1775
8019;2560;80;20;832
8021;5635;30;70;3594
8022;5025;20;80;2757
8023;5745;50;50;2780
8024;4075;70;30;666
8025;855;50;50;1202
8026;950;80;20;66
8028;250;80;20;32
8031;9880;40;60;2451
8032;9840;40;60;2130
8033;3380;70;30;1365
8034;745;90;10;412
8035;285;90;10;21
8041;380;70;30;814
8042;5330;70;30;1023
8043;23180;70;30;1614
8044;3025;60;40;826
8045;25;90;-99997;5
8051;10170;70;30;824
8052;2055;70;30;809
8055;650;80;20;44
8061;7380;70;30;704
8064;4885;60;40;594
8066;560;80;20;73
8071;12700;60;40;1049
8072;7830;60;40;999
8075;4730;70;30;305
8076;700;70;30;60
8077;2045;80;20;136
8079;260;90;10;27
8081;11720;60;40;870
8082;550;60;40;550
8084;6940;70;30;678
8085;4220;70;30;152
8091;12225;70;30;986
8094;1480;80;20;312
8095;1275;80;20;198
8096;6300;70;30;395
8097;2220;80;20;115
8101;6210;60;40;1059
8102;7275;60;40;1040
8103;6395;80;20;767
8105;2255;80;20;139
8106;1490;80;20;108
8107;1170;80;20;86
8111;3670;70;30;252
8112;1180;80;20;124
8121;8240;70;30;493
8124;1220;80;20;85
8131;8210;70;30;538
8141;7170;80;20;530
8144;440;80;20;51
8146;345;80;20;20
8147;225;90;10;57
8148;1345;80;20;71
8151;1860;80;20;376
8152;2625;70;30;406
8153;150;90;10;57
8154;105;90;10;42
8161;6515;70;30;865
8162;9175;60;40;882
8166;3225;80;20;123
8167;1630;80;20;109
8171;7850;70;30;733
8172;4805;40;60;875
8181;11645;70;30;723
8191;6270;70;30;471
8193;185;90;10;31
8194;680;80;20;81
8196;620;90;10;86
8198;70;90;-99997;12
8211;295;80;20;125
8212;4550;90;10;959
8218;230;70;30;18
8219;3085;90;10;292
8221;5;-99997;-99997;45
8222;190;100;-99997;334
8223;4885;50;50;1206
8224;7300;50;50;1991
8225;8065;60;40;2004
8226;9600;60;40;1494
8231;5395;50;50;1711
8232;7535;40;60;2090
8233;675;-99997;100;1878
8239;245;40;60;502
8241;1565;100;0;219
8242;6060;70;30;1142
8243;9520;60;40;1325
8244;4190;80;20;528
8245;6420;90;10;863
8251;12540;50;50;1040
8252;5795;90;10;876
8253;9985;80;20;707
8254;745;20;80;1171
8255;6305;70;30;599
8256;6620;60;40;433
8261;5320;50;50;2228
8262;6400;50;50;1956
8263;710;90;10;718
8264;2060;70;30;1554
8265;14995;60;40;1758
8266;7460;80;20;1299
8267;650;80;20;527
8271;12460;70;30;1001
8274;870;80;20;103
8275;670;90;10;82
8276;780;90;10;62
8277;1030;90;10;163
8278;915;90;10;28
8281;10365;80;20;832
8291;10;-99997;-99997;4
8293;155;80;20;7
8294;175;80;20;8
8301;2070;40;60;1518
8302;10660;70;30;1014
8303;9695;60;40;1400
8304;3445;60;40;890
8305;320;80;20;138
8307;3110;70;30;258
8308;1935;70;30;119
8309;2465;80;20;165
8311;1515;70;30;96
8312;1695;70;30;116
8313;1660;70;30;102
8314;1495;80;20;93
8315;2285;50;50;92
8316;3780;70;30;346
8317;1450;80;20;88
8319;5;-99997;-99997;7
8321;13560;80;20;1108
8322;7645;80;20;1005
8325;4290;60;40;531
8326;2495;80;20;145
8331;10355;40;60;1270
8332;5900;80;20;930
8333;860;60;40;360
8334;2170;90;10;335
8335;200;100;-99997;119
8336;80;80;20;50
8337;230;90;10;44
8338;895;80;20;91
8339;170;100;-99997;138
8341;1910;60;40;253
8342;255;90;10;41
8343;600;80;20;596
8344;305;90;10;125
8345;325;80;20;104
8346;360;90;10;102
8347;600;80;20;54
8351;790;90;10;43
8355;2800;70;30;146
8356;1395;70;30;182
8361;80;90;-99997;37
8362;15;-99997;-99997;4
8363;180;80;20;20
8371;520;80;20;49
8372;40;90;-99997;15
8373;325;80;10;20
8374;925;90;10;113
8375;2545;80;20;335
8376;565;90;10;99
8377;220;80;20;41
8378;405;100;0;61
8381;1945;80;20;273
8382;305;60;40;68
8383;565;80;20;47
8384;935;60;40;136
8385;365;90;10;41
8386;120;70;30;40
8387;225;50;50;9
8388;545;90;10;95
8389;335;80;20;38
8391;3645;60;40;369
8392;890;80;20;62
8393;200;100;-99997;21
8394;390;80;20;34
8395;1055;80;20;62
8396;95;100;-99997;105
8397;815;70;30;114
8398;485;90;10;41
8401;7415;60;40;797
8403;295;100;-99997;33
8404;1050;80;20;83
8405;430;90;10;39
8406;1530;80;20;120
8407;1005;80;20;100
8408;1300;80;20;134
8409;760;80;20;64
8411;3255;70;30;192
8412;810;90;10;37
8413;815;90;10;61
8414;1445;60;40;201
8415;420;90;10;43
8421;1575;80;20;156
8422;275;90;10;16
8423;1020;80;20;77
8424;685;80;20;48
8425;320;90;10;34
8426;4775;60;40;409
8427;410;80;20;52
8428;350;100;0;25
8431;9510;60;40;813
8432;590;90;10;39
8433;3220;70;30;358
8434;840;80;20;77
8435;1895;80;20;143
8437;265;90;10;69
8438;145;90;-99997;53
8439;55;60;-99997;24
8441;4510;50;50;1655
8442;5745;30;70;2176
8443;2710;40;60;1043
8444;250;20;80;676
8445;1475;100;0;698
8446;7130;60;40;1831
8447;3210;60;40;1337
8448;5445;80;20;685
8449;260;80;20;42
8451;1410;50;50;450
8452;130;70;30;210
8453;1020;90;10;703
8454;675;90;10;92
8455;590;90;10;46
8456;1330;90;10;137
8457;305;90;10;26
8458;840;90;10;91
8459;430;90;10;64
8461;750;90;10;129
8462;175;100;-99997;12
8463;580;80;20;119
8464;1265;80;20;157
8465;1930;80;20;226
8466;50;100;-99997;601
8467;385;90;10;29
8468;385;90;10;59
8469;165;80;20;74
8471;11220;50;50;1203
8472;1870;80;20;684
8474;1045;90;10;108
8475;495;90;10;41
8476;320;90;10;30
8477;155;90;10;18
8478;245;100;-99997;211
8479;215;90;10;17
8481;140;90;10;14
8482;205;90;10;17
8483;455;80;20;56
8484;250;90;10;25
8485;460;90;10;36
8486;235;80;20;12
8487;140;90;-99997;12
8488;190;100;-99997;44
8489;35;90;-99997;12
8491;3300;60;40;516
8493;755;80;20;299
8494;1045;100;0;325
8495;1550;80;20;175
8497;60;80;-99997;6
8501;9755;50;50;1149
8502;3330;90;10;723
8503;70;90;-99997;262
8505;60;90;-99997;53
8506;555;80;20;86
8507;210;100;-99997;86
8508;455;80;20;140
8511;250;90;10;88
8512;215;90;10;64
8513;350;80;20;52
8514;80;100;-99997;46
8515;75;90;-99997;19
8516;85;90;-99997;18
8517;800;80;20;122
8521;3290;70;30;372
8522;345;80;20;23
8523;485;80;20;86
8524;20;60;40;11
8525;1045;70;30;205
8526;95;80;20;101
8527;35;90;-99997;24
8528;50;80;-99997;84
8529;85;80;20;20
8531;8295;60;40;789
8532;2075;100;0;848
8534;45;90;-99997;33
8535;175;90;10;13
8536;930;80;20;77
8537;260;90;10;60
8538;650;80;20;27
8539;1005;80;20;181
8541;110;90;-99997;41
8542;235;80;20;95
8551;1400;80;20;253
8552;25;-99997;-99997;9
8553;105;80;20;181
8554;65;80;-99997;118
8556;705;80;20;134
8561;4170;60;40;538
8563;625;80;20;82
8564;115;100;-99997;88
8565;400;90;10;46
8566;565;90;10;58
8567;1375;80;20;149
8571;485;90;10;99
8572;170;90;10;28
8573;105;90;-99997;63
8574;1040;80;20;191
8581;360;90;10;52
8582;265;80;20;29
8583;50;100;-99997;10
8584;600;80;20;113
8601;3210;50;50;1815
8602;4735;40;60;1521
8603;4825;80;20;1880
8604;5395;70;30;1138
8605;2125;30;70;2080
8606;2690;50;50;1879
8607;5875;70;30;1382
8608;4770;40;60;1336
8611;270;80;20;70
8612;20;-99997;-99997;6
8613;25;50;50;5
8614;740;80;20;95
8615;605;60;40;95
8616;75;80;20;32
8617;250;100;0;21
8618;440;80;20;102
8621;2230;70;30;337
8622;650;80;20;64
8623;315;80;20;46
8624;420;80;20;96
8625;1075;70;30;190
8626;135;50;50;73
8627;340;90;10;66
8628;260;100;-99997;74
8629;1625;80;20;217
8631;50;80;-99997;398
8632;195;90;-99997;31
8633;655;80;20;217
8635;420;80;20;48
8636;105;90;-99997;14
8637;285;80;20;39
8641;100;90;-99997;24
8642;65;70;30;13
8644;115;90;10;30
8647;355;80;20;63
8651;2970;70;30;403
8658;75;90;-99997;29
8701;8050;50;50;1139
8702;2035;90;10;762
8711;4480;60;40;515
8713;840;70;30;148
8715;965;60;30;175
8721;780;80;20;81
8722;340;80;20;36
8723;2650;70;30;351
8724;330;80;20;21
8731;2365;60;40;311
8732;230;90;10;30
8733;45;90;-99997;11
8734;920;80;20;128
8735;240;80;20;37
8736;185;90;10;22
8737;125;90;-99997;15
8741;110;100;-99997;17
8742;305;90;10;32
8743;80;80;20;45
8744;255;100;0;35
8745;55;90;-99997;22
8746;150;100;-99997;24
8747;285;90;10;34
8748;1775;70;30;248
8749;585;90;10;69
8751;165;80;20;30
8752;25;100;-99997;14
8753;80;90;-99997;10
8754;3490;60;40;413
8755;110;100;-99997;60
8756;45;100;-99997;8
8757;195;90;10;26
8758;95;90;-99997;11
8759;465;80;20;55
8761;225;90;10;19
8762;80;100;-99997;12
8763;480;90;10;48
8764;90;80;20;27
8765;445;90;10;45
8771;995;80;20;107
8772;20;90;-99997;11
8773;330;90;10;66
8774;135;90;10;17
8775;40;90;-99997;9
8801;6765;60;40;1117
8802;6015;60;40;866
8804;1105;70;30;139
8805;225;70;30;35
8806;595;70;30;80
8807;260;70;30;45
8808;375;70;30;68
8809;45;80;-99997;12
8811;445;70;30;67
8812;255;80;20;37
8813;150;80;20;47
8814;125;90;10;18
8816;95;100;-99997;21
8821;540;80;20;77
8822;1050;80;20;121
8823;325;80;20;39
8831;1025;70;30;157
8832;105;90;10;15
8833;25;-99997;-99997;6
8834;195;90;10;26
8835;415;80;20;59
8841;110;100;-99997;48
8842;450;90;10;55
8843;250;80;20;39
8844;50;100;-99997;11
8845;80;90;-99997;13
8851;1370;70;30;227
8852;65;80;20;18
8853;40;90;-99997;47
8854;540;70;30;75
8855;1700;60;40;231
8856;140;80;20;125
8857;475;70;30;56
8861;6495;60;40;1193
8862;8230;50;50;1073
8871;10;-99997;-99997;46
8872;595;70;30;293
8881;2530;60;40;345
8882;25;-99997;70;31
8883;15;-99997;-99997;56
8884;125;80;20;155
8885;35;100;-99997;74
8891;1030;60;40;246
8892;15;-99997;-99997;182
8893;95;70;30;210
8894;235;90;10;129
8895;150;80;20;116
8896;470;80;20;128
8897;140;70;30;50
8899;1195;40;60;214
8911;6030;10;90;4372
8912;120;50;50;737
8913;4105;70;30;2971
8914;475;90;10;1589
8915;5100;50;50;1661
8916;3170;60;40;3070
8917;3305;50;50;3887
8918;6000;20;80;2458
8919;800;70;30;1020
8921;8930;40;60;4036
8922;3295;30;70;4069
8923;3470;20;80;2368
8924;3660;20;80;2393
8925;5270;70;30;1358
8926;5155;70;30;1251
8927;985;100;0;762
8931;3730;30;70;1901
8932;6995;50;50;2949
8933;4065;50;50;3531
8934;2150;60;40;2708
8935;6755;50;50;1673
8936;760;30;70;1792
8937;920;-99997;100;2071
8938;110;70;30;652
8939;5615;90;10;744
8941;2800;80;20;313
9001;5750;60;40;735
9003;925;70;30;114
9004;30;80;-99997;6
9005;1830;70;30;252
9006;40;-99997;-99997;8
9007;80;100;-99997;18
9008;1085;70;30;144
9009;90;90;-99997;30
9011;1360;70;30;171
9012;655;80;20;76
9013;175;80;20;31
9014;340;80;20;53
9021;320;80;20;48
9022;1150;90;10;149
9023;310;80;20;43
9024;550;60;40;86
9025;135;90;10;44
9026;150;90;-99997;36
9027;300;90;10;36
9031;415;80;20;61
9032;80;90;-99997;29
9033;1055;80;20;128
9034;1050;70;30;145
9035;3270;70;30;372
9036;2665;70;30;350
9037;90;100;-99997;13
9038;375;90;10;72
9041;2570;70;30;311
9043;190;80;20;38
9044;795;70;30;175
9045;910;80;20;180
9047;1735;70;30;224
9051;7700;70;30;686
9053;165;90;-99997;50
9054;395;70;30;63
9055;955;80;20;306
9056;420;70;30;125
9057;310;70;30;92
9061;2300;80;20;346
9062;1905;60;40;375
9063;720;80;20;200
9064;625;80;20;97
9067;175;100;-99997;64
9071;235;90;10;43
9072;325;80;20;65
9073;1420;70;30;178
9074;2680;70;30;303
9075;250;90;10;23
9076;4825;60;40;488
9077;690;70;30;77
9078;945;80;20;81
9079;1765;70;30;159
9081;410;80;20;370
9082;25;90;-99997;21
9083;195;90;10;1377
9084;3310;90;10;850
9085;15;-99997;-99997;818
9086;270;90;10;452
9087;50;90;-99997;48
9088;1145;70;30;148
9089;570;80;20;75
9091;230;80;20;18
9101;9050;40;60;1012
9102;1075;80;20;753
9103;2615;80;20;743
9104;5585;60;40;570
9105;1125;80;20;113
9106;40;90;-99997;28
9107;55;70;30;9
9108;1165;70;30;169
9109;260;90;10;70
9111;515;70;30;156
9112;675;90;10;149
9113;970;80;20;131
9114;940;90;10;108
9121;130;90;10;126
9122;55;80;-99997;10
9123;900;70;30;139
9124;45;90;-99997;12
9125;185;90;10;71
9131;845;80;20;94
9132;575;80;20;64
9133;1150;80;20;133
9134;375;80;20;67
9135;245;90;10;61
9136;225;80;20;79
9137;935;80;20;110
9138;370;90;10;59
9141;310;70;20;62
9142;220;80;20;85
9143;385;80;20;60
9144;210;80;20;23
9145;1290;70;30;168
9146;70;90;-99997;9
9147;395;80;20;56
9148;65;80;-99997;12
9151;1585;70;30;216
9152;40;90;-99997;37
9153;240;90;10;42
9154;75;100;-99997;24
9155;215;90;10;28
9156;120;90;-99997;26
9161;1280;60;40;312
9162;480;70;30;122
9163;1240;70;30;286
9164;740;70;30;209
9166;930;60;40;317
9171;835;70;30;91
9172;1775;60;40;250
9173;85;90;10;27
9174;85;90;-99997;19
9175;120;90;10;20
9176;70;90;-99997;10
9177;60;80;-99997;12
9178;215;90;10;21
9201;8175;40;60;2003
9202;8105;50;50;1631
9203;9555;50;50;1994
9204;8340;70;30;1081
9205;4695;70;30;826
9206;60;90;-99997;611
9207;6355;80;20;1005
9211;230;90;10;332
9212;1780;70;30;281
9213;665;100;0;175
9214;50;80;-99997;44
9215;255;90;10;20
9216;1675;70;30;146
9217;455;80;20;47
9218;1760;80;20;189
9219;335;90;10;41
9221;1405;70;30;171
9222;1195;80;20;92
9223;900;70;30;163
9231;6055;50;50;671
9233;1205;70;30;145
9241;2055;80;20;124
9243;1905;80;20;183
9244;3610;60;40;471
9245;1670;80;20;105
9246;80;80;20;28
9247;4860;70;30;458
9248;835;90;10;62
9249;1015;90;10;103
9251;9780;60;40;873
9254;4985;70;30;584
9255;1620;90;10;216
9256;790;80;20;155
9257;2315;80;20;199
9258;930;80;20;97
9261;1570;80;20;110
9262;1355;80;20;155
9263;1900;80;20;190
9264;405;70;30;163
9265;640;90;10;54
9269;3615;60;40;417
9271;5060;50;50;615
9281;4300;70;30;464
9283;1275;80;20;110
9284;1200;80;20;126
9285;5770;60;40;570
9286;1080;70;30;112
9287;1780;60;40;284
9288;2430;60;40;275
9289;1730;70;30;210
9291;5710;60;40;650
9292;75;80;20;15
9293;450;90;10;37
9294;810;80;20;88
9295;600;80;20;66
9296;325;90;10;60
9297;105;60;40;63
9298;2930;70;30;266
9299;595;70;30;343
9301;11265;60;40;1127
9302;3390;80;20;910
9304;235;90;10;24
9305;325;80;20;69
9306;90;90;-99997;53
9307;200;70;30;45
9311;1485;80;20;634
9312;1050;90;10;552
9313;145;80;20;171
9314;220;90;10;52
9315;360;80;20;43
9321;5520;80;20;401
9331;3740;70;30;395
9333;230;90;10;34
9334;140;70;30;21
9335;165;80;20;12
9336;130;80;20;25
9337;150;80;20;72
9341;1260;80;10;116
9342;845;80;20;71
9343;225;90;10;51
9351;11385;60;40;933
9354;2730;80;20;159
9355;360;90;10;59
9356;4445;60;40;771
9359;25;-99997;-99997;23
9361;310;100;-99997;66
9362;315;90;10;60
9363;5910;70;30;522
9364;740;90;10;91
9365;645;90;10;49
9366;250;90;10;43
9367;1640;70;30;178
9401;6705;40;60;2376
9402;8155;50;50;2424
9403;14065;80;20;1195
9404;7275;40;60;1370
9405;6365;80;20;587
9406;9505;50;50;1857
9407;6485;70;30;1320
9408;9555;80;20;947
9409;270;100;-99997;157
9411;8455;60;40;775
9412;1210;90;10;452
9413;1685;80;20;437
9414;1470;80;20;131
9415;895;90;10;76
9416;130;70;30;99
9417;370;90;10;55
9418;1075;80;20;76
9419;415;80;20;29
9421;3270;70;30;369
9422;4910;70;30;411
9423;1340;70;30;144
9431;4680;70;30;381
9432;75;90;-99997;33
9433;470;80;20;39
9434;75;90;-99997;71
9435;50;90;-99997;5
9436;295;90;10;20
9437;105;100;-99997;18
9438;115;100;-99997;19
9439;560;80;20;68
9441;245;70;30;42
9442;365;90;10;46
9443;255;80;20;42
9444;765;80;20;80
9445;30;70;-99997;7
9446;105;100;-99997;17
9447;65;70;30;11
9448;85;90;-99997;97
9449;615;70;30;236
9451;3795;70;30;447
9452;80;100;-99997;11
9453;55;80;-99997;10
9454;310;90;10;37
9455;10;-99997;-99997;5
9456;25;-99997;-99997;7
9457;85;90;-99997;13
9458;160;90;-99997;48
9459;20;-99997;-99997;2
9461;5030;70;30;502
9462;1870;70;30;161
9463;1420;80;20;125
9464;135;90;10;19
9465;260;90;10;32
9466;400;90;10;52
9467;380;80;20;151
9468;3595;70;30;396
9469;590;90;10;207
9471;6410;70;30;506
9472;3675;80;20;459
9473;470;90;10;57
9474;325;90;10;31
9475;350;80;20;100
9479;555;90;10;71
9481;4040;70;30;419
9482;1785;80;20;160
9483;380;90;10;103
9484;65;80;-99997;13
9485;105;100;-99997;13
9486;40;90;-99997;53
9487;105;90;-99997;126
9488;100;90;-99997;11
9489;35;80;-99997;392
9491;730;90;10;84
9492;175;90;10;30
9493;240;90;10;75
9494;830;80;20;133
9495;90;100;-99997;23
9496;230;90;10;17
9497;475;90;10;44
9501;9605;50;50;1268
9502;5415;70;30;825
9503;3985;60;40;976
9511;975;80;20;76
9512;280;90;10;107
9514;1860;60;40;204
9515;670;80;20;120
9521;4860;70;30;423
9523;585;90;10;239
9524;425;100;-99997;47
9525;275;100;0;37
9526;80;90;-99997;16
9527;115;100;-99997;17
9528;795;90;10;91
9531;4880;70;30;525
9533;565;90;10;104
9534;135;90;10;13
9535;30;60;40;4
9536;320;90;10;130
9537;165;100;-99997;16
9541;3370;70;30;252
9545;675;80;20;60
9551;2380;80;20;93
9561;9880;60;40;518
9563;990;80;20;80
9564;55;40;60;152
9566;580;80;20;53
9571;2285;70;30;131
9573;375;80;20;25
9574;95;80;20;24
9581;7125;60;40;520
9584;1230;80;20;76
9585;295;100;-99997;21
9591;2865;70;30;196
9601;6930;40;60;1520
9602;11530;40;60;1595
9603;3365;80;10;1303
9605;860;90;10;42
9606;1635;90;10;215
9607;970;60;40;294
9608;860;80;20;64
9609;25;70;-99997;20
9611;8080;60;40;1053
9613;2300;90;10;160
9614;215;80;20;100
9615;1345;80;20;184
9616;480;90;10;116
9617;3025;80;20;358
9618;105;70;30;13
9619;840;80;20;91
9621;2135;60;40;190
9622;80;80;20;56
9623;160;90;-99997;19
9624;50;90;-99997;6
9625;490;80;20;38
9626;1685;80;20;176
9627;545;80;20;82
9628;3205;70;30;336
9629;190;90;10;36
9631;440;90;10;31
9632;60;100;-99997;13
9633;120;90;10;11
9635;1875;70;30;187
9636;3575;70;30;314
9641;5630;50;50;1335
9642;7840;60;40;1145
9644;1585;90;10;96
9645;3995;50;50;1054
9646;2450;80;20;1059
9648;5480;70;30;583
9649;4630;60;40;563
9651;1700;80;20;139
9654;400;80;30;40
9655;125;100;-99997;28
9656;155;90;10;34
9657;115;100;-99997;20
9658;475;90;10;40
9659;205;90;10;83
9661;1230;80;20;86
9663;4590;70;30;343
9665;7585;60;40;651
9671;4225;50;50;1728
9672;470;80;20;626
9673;3215;50;50;1092
9674;3035;60;40;1159
9675;6990;70;30;1341
9677;1445;70;30;491
9678;1480;80;20;159
9679;4980;60;40;547
9681;2130;70;30;201
9682;1495;70;30;113
9684;2140;70;30;154
9685;795;100;0;125
9686;2075;60;40;272
9687;215;80;20;26
9688;405;70;30;47
9691;30;90;-99997;179
9693;1360;60;40;241
9695;3245;70;30;133
9696;170;80;20;16
9697;2640;70;30;274
9698;1315;80;20;87
9699;975;70;30;64
9711;9605;10;90;6169
9712;10345;20;80;6604
9713;13015;20;80;4365
9714;6015;30;70;5310
9715;8245;10;80;4996
9716;4150;10;90;5150
9717;6430;40;60;5877
9718;9355;30;70;5024
9721;11375;50;50;3159
9722;7935;60;40;2521
9723;5780;50;50;2008
9724;4990;30;70;4254
9725;6125;30;70;4124
9726;4140;30;70;4228
9727;5455;50;50;2608
9728;10735;40;60;2208
9731;7785;80;20;1642
9732;5220;70;30;1493
9733;3660;40;60;1390
9734;2815;90;10;1121
9735;225;100;-99997;1339
9736;6180;30;70;1513
9737;5955;60;40;1674
9738;395;80;20;1072
9741;7500;20;80;4507
9742;10820;20;80;4328
9743;12095;20;80;2850
9744;5610;60;40;859
9745;3140;60;40;922
9746;7690;70;30;1177
9747;10;-99997;-99997;1031
9749;30;80;-99997;100
9751;7535;70;30;1079
9752;5305;70;30;908
9753;5115;70;30;973
9755;705;80;20;117
9756;1350;80;20;160
9761;7030;70;30;900
9765;3785;70;30;739
9766;2970;90;10;302
9771;1135;70;30;164
9773;125;100;-99997;58
9774;655;80;20;77
9781;8635;70;30;808
9784;270;90;10;61
9785;1015;80;20;348
9791;4650;70;30;543
9792;780;70;30;99
9793;100;100;-99997;42
9794;75;80;20;39
9795;355;80;20;55
9796;185;90;10;19
9797;550;80;20;57
9798;500;80;20;70
9801;8225;80;20;730
9804;1465;80;20;266
9805;460;100;0;496
9811;285;90;10;40
9812;45;90;-99997;42
9821;1325;90;10;183
9822;1575;70;30;230
9824;455;90;10;41
9825;195;100;-99997;21
9827;150;90;10;22
9828;675;80;20;107
9831;2140;70;30;286
9832;405;90;10;28
9833;290;80;20;33
9841;25;-99997;-99997;67
9842;430;80;20;69
9843;2745;70;30;332
9844;240;90;10;28
9845;305;80;20;51
9851;615;80;20;73
9852;200;80;20;20
9853;475;70;30;67
9861;3475;60;40;439
9862;655;80;20;58
9863;1110;80;20;74
9864;635;80;20;91
9865;2530;80;20;138
9866;935;80;20;77
9871;150;80;30;132
9872;165;90;10;118
9873;765;70;30;134
9881;335;80;20;67
9882;220;80;20;76
9883;1545;70;30;167
9884;255;90;10;23
9885;195;90;10;23
9886;95;90;10;22
9891;770;70;30;113
9892;325;80;20;40
9893;430;70;30;55
9901;4105;50;50;1048
9902;5415;40;60;1135
9903;1965;80;20;896
9904;105;90;10;20
9905;1060;80;20;129
9906;645;70;30;100
9907;160;80;20;39
9908;300;80;20;44
9909;1355;80;20;163
9911;190;80;20;30
9912;245;80;20;35
9913;120;90;-99997;27
9914;525;80;20;59
9915;675;60;40;98
9917;485;70;30;58
9918;565;70;30;71
9919;2330;50;50;373
9921;945;70;30;130
9922;415;80;20;54
9923;195;80;20;32
9924;30;100;-99997;35
9925;20;-99997;-99997;20
9931;1950;40;60;998
9932;4450;70;30;611
9933;3895;40;60;941
9934;4940;60;40;1134
9936;1610;60;40;538
9937;580;90;10;60
9939;265;90;10;27
9942;100;90;10;28
9943;345;80;20;39
9944;1345;70;30;112
9945;1745;70;30;235
9946;965;80;20;118
9947;385;90;10;79
9948;295;60;40;99
9949;155;90;10;40
9951;7395;70;30;680
9953;1825;60;40;313
9954;100;90;-99997;34
9955;215;80;20;203
9956;445;80;20;60
9957;45;80;-99997;9
9959;575;80;20;78
9961;195;80;20;77
9962;95;90;-99997;21
9963;275;80;20;36
9964;750;70;30;108
9965;1740;70;30;266
9966;165;80;20;18
9967;1490;60;40;218
9968;415;80;20;48
9969;245;70;30;38
9971;1345;60;40;213
9972;65;80;20;36
9973;225;90;10;39
9974;1195;60;40;206
9975;180;80;30;25
9976;150;70;20;65
9977;1245;70;30;124
9978;185;80;20;49
9981;5420;50;50;612
9982;3170;60;40;314
9983;1170;70;30;125
9984;245;80;20;21
9985;135;90;-99997;30
9986;110;70;30;17
9987;215;70;30;36
9988;1350;70;30;166
9989;2175;60;40;301
9991;2235;50;50;336
9992;135;90;10;22
9993;120;90;10;64
9994;75;90;-99997;203
9995;675;70;30;91
9996;70;100;-99997;19
9997;610;70;30;87
9998;185;80;20;17
9999;95;90;-99997;12
